title,description,url,text_clean
Wales' tourist image 'could be harmed' by overloaded infrastructure,"Wales is walking a fine balance between encouraging visitors and overcrowding, an expert says.",https://www.bbc.co.uk/news/uk-wales-57898837,"['wales', 'tourist', 'image', 'harmed', 'overloaded', 'walking', 'fine', 'balance', 'encouraging', 'visitors', 'overcrowding', 'expert', 'says']"
Unesco World Heritage: Wales' slate landscape bid for honour,"Slate from north-west Wales ""roofed the 19th Century world"" as it was exported around the globe.",https://www.bbc.co.uk/news/uk-wales-57945263,"['unesco', 'world', 'heritage', 'wales', 'slate', 'landscape', 'bid', 'wales', 'roofed', 'century', 'world', 'exported', 'around', 'globe']"
Six people taken to hospital after funfair incident,Emergency services were called to the scene after a 999 call was made on Saturday evening.,https://www.bbc.co.uk/news/uk-northern-ireland-57957404,"['six', 'people', 'taken', 'hospital', 'funfair', 'services', 'called', 'scene', 'call', 'made', 'saturday', 'evening']"
Cars towed for 'dangerous' parking in Snowdonia,"Authorities are trying to avoid a repeat of summer 2020, when hundreds of cars obstructed roads.",https://www.bbc.co.uk/news/av/uk-wales-57956443,"['cars', 'towed', 'parking', 'trying', 'avoid', 'repeat', 'summer', 'hundreds', 'cars', 'obstructed', 'roads']"
The Hundred - Northern Superchargers v Welsh Fire: Bairstow falls to England team-mate Stokes for 56,Ben Stokes has his England team-mate Jonny Bairstow caught by David Willey on the boundary to end the Welsh Fire captain's superb innings on 56.,https://www.bbc.co.uk/sport/av/cricket/57957689,"['hundred', 'northern', 'superchargers', 'v', 'welsh', 'fire', 'bairstow', 'falls', 'england', 'stokes', 'stokes', 'england', 'jonny', 'bairstow', 'caught', 'david', 'willey', 'boundary', 'end', 'welsh', 'fire', 'captain', 'superb', 'innings']"
2021/07/24 20:00 GMT,The latest five minute news bulletin from BBC World Service.,https://www.bbc.co.uk/programmes/w172xzjmw7bqf08,"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
2021/07/24 19:00 GMT,The latest five minute news bulletin from BBC World Service.,https://www.bbc.co.uk/programmes/w172xzjmw7bq984,"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
Man arrested after car hits group of people on Blackpool North Pier,The driver fled the scene but police later arrested a 30-year-old man on suspicion of attempted murder.,https://www.bbc.co.uk/news/uk-england-lancashire-57957823,"['man', 'arrested', 'car', 'hits', 'group', 'people', 'blackpool', 'north', 'driver', 'fled', 'scene', 'police', 'later', 'arrested', 'man', 'suspicion', 'attempted', 'murder']"
Ireland v South Africa: Proteas complete whitewash over Ireland,South Africa secure a 3-0 series win over Ireland with a 49-run victory in the final Twenty20 match at Stormont.,https://www.bbc.co.uk/sport/cricket/57957798,"['ireland', 'v', 'south', 'africa', 'proteas', 'complete', 'whitewash', 'africa', 'secure', 'series', 'win', 'ireland', 'victory', 'final', 'match', 'stormont']"
Celtic: Ange Postecoglou's confidence unaffected by 6-2 friendly loss,"Celtic's heavy loss to West Ham ""makes no difference"" to Ange Postecoglou's confidence for Wednesday's game with Midtjylland.",https://www.bbc.co.uk/sport/football/57957450,"['celtic', 'ange', 'postecoglou', 'confidence', 'unaffected', 'friendly', 'heavy', 'loss', 'west', 'ham', 'makes', 'difference', 'ange', 'postecoglou', 'confidence', 'wednesday', 'game', 'midtjylland']"
QPR 4-2 Man Utd: Reds suffer pre-season friendly defeat,Manchester United suffer defeat by Championship side QPR as they are beaten 4-2 in a pre-season friendly at the Kiyan Prince Foundation Stadium.,https://www.bbc.co.uk/sport/football/57957458,"['qpr', 'man', 'utd', 'reds', 'suffer', 'friendly', 'united', 'suffer', 'defeat', 'championship', 'side', 'qpr', 'beaten', 'friendly', 'kiyan', 'prince', 'foundation', 'stadium']"
2021/07/24 18:00 GMT,The latest five minute news bulletin from BBC World Service.,https://www.bbc.co.uk/programmes/w172xzjmw7bq5j0,"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
British and Irish Lions: Lions fight back to clinch series opener,The British and Irish Lions draw first blood in the Test series against world champions South Africa after fighting back from nine points down at the break.,https://www.bbc.co.uk/sport/rugby-union/57955588,"['british', 'irish', 'lions', 'lions', 'fight', 'back', 'clinch', 'series', 'british', 'irish', 'lions', 'draw', 'first', 'blood', 'test', 'series', 'world', 'champions', 'south', 'africa', 'fighting', 'back', 'nine', 'points', 'break']"
Police crackdown at national parks over anti-social behaviour,Loch Lomond and Cairngorms officers are escalating patrols over anti-social behaviour and water safety issues.,https://www.bbc.co.uk/news/uk-scotland-57956023,"['police', 'crackdown', 'national', 'parks', 'lomond', 'cairngorms', 'officers', 'escalating', 'patrols', 'behaviour', 'water', 'safety', 'issues']"
M74 motorway closed after crash with two motorbikes and car,Police Scotland were called to the scene between Junctions 10 and 11 at Lesmahagow on Saturday.,https://www.bbc.co.uk/news/uk-scotland-glasgow-west-57957728,"['motorway', 'closed', 'crash', 'two', 'motorbikes', 'scotland', 'called', 'scene', 'junctions', 'lesmahagow', 'saturday']"
Tokyo Olympics: Tunisia's Jendoubi wins Africa's first medal of Tokyo Games,Tunisia's Mohamed Khalil Jendoubi wins Africa's first medal of the 2020 Olympics when taking silver in the men's taekwondo (58kg).,https://www.bbc.co.uk/sport/africa/57957778,"['tokyo', 'olympics', 'tunisia', 'jendoubi', 'wins', 'africa', 'first', 'medal', 'tokyo', 'mohamed', 'khalil', 'jendoubi', 'wins', 'africa', 'first', 'medal', 'olympics', 'taking', 'silver', 'men', 'taekwondo']"
Murder probe after Bury woman dies from severe burns,"Three men are arrested in connection with the death of the 31-year-old in Bury, Greater Manchester.",https://www.bbc.co.uk/news/uk-england-manchester-57957818,"['murder', 'probe', 'bury', 'woman', 'dies', 'severe', 'men', 'arrested', 'connection', 'death', 'bury', 'greater', 'manchester']"
Goole WW2 bomb: Army experts carry out controlled explosion,"A live Word War Two bomb, unearthed by builders on a housing development, has been destroyed in a controlled explosion.",https://www.bbc.co.uk/news/av/uk-57956780,"['goole', 'bomb', 'army', 'experts', 'carry', 'controlled', 'live', 'word', 'war', 'two', 'bomb', 'unearthed', 'builders', 'housing', 'development', 'destroyed', 'controlled', 'explosion']"
British Open Wheelchair Tennis: Alfie Hewett & Gordon Reid win doubles title,Alfie Hewett and Gordon Reid win the men's doubles title at the British Open Wheelchair Tennis Championships.,https://www.bbc.co.uk/sport/disability-sport/57957558,"['british', 'open', 'wheelchair', 'tennis', 'alfie', 'hewett', 'gordon', 'reid', 'win', 'doubles', 'hewett', 'gordon', 'reid', 'win', 'men', 'doubles', 'title', 'british', 'open', 'wheelchair', 'tennis', 'championships']"
Budapest Pride stands up for LGBT rights in Hungary,Organisers accuse Hungary's right-wing government of seeking to discriminate against gay people.,https://www.bbc.co.uk/news/world-europe-57957348,"['budapest', 'pride', 'stands', 'lgbt', 'rights', 'accuse', 'hungary', 'government', 'seeking', 'discriminate', 'gay', 'people']"
The Hundred - Northern Superchargers v Welsh Fire: Best shots of Rodrigues' unbeaten 92,Watch the best moments of Jemimah Rodrigues' unbeaten 92 as she leads the Northern Superchargers from 19-4 to a six-wicket victory over Welsh Fire in the women's Hundred.,https://www.bbc.co.uk/sport/av/cricket/57957758,"['hundred', 'northern', 'superchargers', 'v', 'welsh', 'fire', 'best', 'shots', 'rodrigues', 'unbeaten', 'best', 'moments', 'jemimah', 'rodrigues', 'unbeaten', 'leads', 'northern', 'superchargers', 'victory', 'welsh', 'fire', 'women', 'hundred']"
2021/07/24 17:00 GMT,The latest five minute news bulletin from BBC World Service.,https://www.bbc.co.uk/programmes/w172xzjmw7bq1rw,"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
Lee6 leads by five shots going into final round of Evian Championship,South Korea's Jeongeun Lee6 storms the leaderboard with a record-equalling round for a women's or men's major on day two of the Evian Championship.,https://www.bbc.co.uk/sport/golf/57957274,"['leads', 'five', 'shots', 'going', 'final', 'round', 'evian', 'korea', 'jeongeun', 'storms', 'leaderboard', 'round', 'women', 'men', 'major', 'day', 'two', 'evian', 'championship']"
The Hundred Trent Rockets v Southern Brave: Marchant de Lange claims Hundred's first five-wicket haul,"Marchant de Lange claims the first five-wicket haul of The Hundred, taking 5-20 in Trent Rockets' nine-wicket victory over Southern Brave at Trent Bridge.",https://www.bbc.co.uk/sport/av/cricket/57956333,"['hundred', 'trent', 'rockets', 'v', 'southern', 'brave', 'marchant', 'de', 'lange', 'claims', 'hundred', 'first', 'de', 'lange', 'claims', 'first', 'haul', 'hundred', 'taking', 'trent', 'rockets', 'victory', 'southern', 'brave', 'trent', 'bridge']"
Boulders blocked ambulance from reaching boy who had stroke,"Cain, 13, was playing with friends at a reservoir when he collapsed.",https://www.bbc.co.uk/news/uk-wales-57955017,"['boulders', 'blocked', 'ambulance', 'reaching', 'boy', 'playing', 'friends', 'reservoir', 'collapsed']"
"Scottish League Cup: Arbroath, Dundee, Kilmarnock, Livingston, Motherwell & Raith Rovers progress","Arbroath, Ayr, Kilmarnock and Raith Rovers join top-flight Dundee, Livingston and Motherwell in reaching the Scottish League Cup second round.",https://www.bbc.co.uk/sport/football/57955217,"['scottish', 'league', 'cup', 'arbroath', 'dundee', 'kilmarnock', 'livingston', 'motherwell', 'raith', 'rovers', 'ayr', 'kilmarnock', 'raith', 'rovers', 'join', 'dundee', 'livingston', 'motherwell', 'reaching', 'scottish', 'league', 'cup', 'second', 'round']"
The Hundred: Marchant de Lange takes first five-wicket haul as Rockets beat Brave,Trent Rockets' Marchant de Lange takes the first-wicket haul in The Hundred as Trent Rockets beat Southern Brave by nine wickets in the men's Hundred.,https://www.bbc.co.uk/sport/cricket/57955648,"['hundred', 'marchant', 'de', 'lange', 'takes', 'first', 'haul', 'rockets', 'beat', 'rockets', 'marchant', 'de', 'lange', 'takes', 'haul', 'hundred', 'trent', 'rockets', 'beat', 'southern', 'brave', 'nine', 'wickets', 'men', 'hundred']"
Tokyo Olympics: Brilliant scenes as China's Sun Yiwen win's fencing gold in overtime,China's Sun Yiwen beat five-time Olympian Ana Maria Popescu of Romania 11-10 in overtime to win gold in the women's epee fencing final.,https://www.bbc.co.uk/sport/av/olympics/57957298,"['tokyo', 'olympics', 'brilliant', 'scenes', 'china', 'sun', 'yiwen', 'win', 'fencing', 'gold', 'sun', 'yiwen', 'beat', 'olympian', 'ana', 'maria', 'popescu', 'romania', 'overtime', 'win', 'gold', 'women', 'epee', 'fencing', 'final']"
"Tokyo Olympics: Vivianne Miedema, Rose Lavelle and Dominique Janssen feature in best goals of day one","Watch the best strikes from Vivianne Miedema, Dominique Janssen and Rose Lavelle in our round-up of the best goals of day one at the Tokyo Olympics.",https://www.bbc.co.uk/sport/av/olympics/57956661,"['tokyo', 'olympics', 'vivianne', 'miedema', 'rose', 'lavelle', 'dominique', 'janssen', 'feature', 'best', 'goals', 'day', 'best', 'strikes', 'vivianne', 'miedema', 'dominique', 'janssen', 'rose', 'lavelle', 'best', 'goals', 'day', 'one', 'tokyo', 'olympics']"
Alice Hodgkinson: Memorial for English teacher after Japan death,"Friends of Alice Hodgkinson say they had wanted to ""grieve together"".",https://www.bbc.co.uk/news/uk-england-nottinghamshire-57929116,"['alice', 'hodgkinson', 'memorial', 'english', 'teacher', 'japan', 'alice', 'hodgkinson', 'say', 'wanted', 'grieve', 'together']"
What is 3x3 basketball?,"On Saturday we finally saw what 3x3 Olympic basketball is all about - but what is it, and who stood out on day one?",https://www.bbc.co.uk/sport/olympics/57952244,"['basketball', 'saturday', 'finally', 'saw', 'olympic', 'basketball', 'stood', 'day', 'one']"
"Parkrun: Northampton runner, 88, completes 400th event","Bob Emmerson says he now wants to get to 500 runs as he ""can't give it up"".",https://www.bbc.co.uk/news/uk-england-northamptonshire-57954713,"['parkrun', 'northampton', 'runner', 'completes', 'emmerson', 'says', 'wants', 'get', 'runs', 'ca', 'give']"
Fatuma Kadir: Missing 11-year-old Bolton girl is found,"Fatuma Kadir, who travelled from Bolton to London, is found after police mount a nationwide search.",https://www.bbc.co.uk/news/uk-england-manchester-57955421,"['fatuma', 'kadir', 'missing', 'bolton', 'girl', 'kadir', 'travelled', 'bolton', 'london', 'found', 'police', 'mount', 'nationwide', 'search']"
Afghanistan curfew imposed as Taliban militants advance,The government says the measure is to help its forces stop Taliban militants infiltrating cities.,https://www.bbc.co.uk/news/world-asia-57933364,"['afghanistan', 'curfew', 'imposed', 'taliban', 'militants', 'government', 'says', 'measure', 'help', 'forces', 'stop', 'taliban', 'militants', 'infiltrating', 'cities']"
Tokyo Olympics: USA bounce back from opening defeat with 6-1 win over New Zealand,Watch highlights as United States thrash New Zealand 6-1 to secure their first win on day one of the Tokyo Olympics.,https://www.bbc.co.uk/sport/av/olympics/57953928,"['tokyo', 'olympics', 'usa', 'bounce', 'back', 'opening', 'defeat', 'win', 'new', 'highlights', 'united', 'states', 'thrash', 'new', 'zealand', 'secure', 'first', 'win', 'day', 'one', 'tokyo', 'olympics']"
The Hundred - Trent Rockets v Southern Brave: Marchant de Lange removes Delray Rawlins,"Marchant de Lange removes Delray Rawlins for the first of five wickets, taking 5-15 as Trent Rockets restrict Southern Brave to 126-8 in the men's Hundred at Trent Bridge.",https://www.bbc.co.uk/sport/av/cricket/57956329,"['hundred', 'trent', 'rockets', 'v', 'southern', 'brave', 'marchant', 'de', 'lange', 'removes', 'delray', 'de', 'lange', 'removes', 'delray', 'rawlins', 'first', 'five', 'wickets', 'taking', 'trent', 'rockets', 'restrict', 'southern', 'brave', 'men', 'hundred', 'trent', 'bridge']"
M2 Belfast: Fire service fights bus blaze on motorway,Part of the motorway is closed and motorists are advised to seek alternative routes.,https://www.bbc.co.uk/news/uk-northern-ireland-57955150,"['belfast', 'fire', 'service', 'fights', 'bus', 'blaze', 'motorway', 'closed', 'motorists', 'advised', 'seek', 'alternative', 'routes']"
Joggers and walkers' joy as England Parkrun resumes,"The free 5km community event, which takes place in parks, was suspended during the Covid pandemic.",https://www.bbc.co.uk/news/uk-57955672,"['joggers', 'walkers', 'joy', 'england', 'parkrun', 'free', 'community', 'event', 'takes', 'place', 'parks', 'suspended', 'covid', 'pandemic']"
Stefan Johansen: QPR complete signing of Fulham midfielder,QPR complete the signing of midfielder Stefan Johansen from Championship rivals Fulham on for an undisclosed fee.,https://www.bbc.co.uk/sport/football/57956388,"['stefan', 'johansen', 'qpr', 'complete', 'signing', 'fulham', 'complete', 'signing', 'midfielder', 'stefan', 'johansen', 'championship', 'rivals', 'fulham', 'undisclosed', 'fee']"
